codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones
06027001,DGA,dga_web,Rio Claro En El Valle,476,-34.6867,-70.8739,60,Rio Rapel,602,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro),1970-05-01,2016-04-01,508
06028001,DGA,dga_web,Rio Tinguiririca Bajo Los Briones,560,-34.7186,-70.8267,60,Rio Rapel,602,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro),1930-01-01,2016-04-01,769
06027002,DGA,dga_web,Rio Claro En Puente Negro,0,-34.75,-70.75,60,Rio Rapel,602,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro),1930-01-01,1932-07-01,31
06034022,DGA,dga_web,Estero Chimbarongo Bajo Embalse Convento Viejo,245,-34.7647,-71.1372,60,Rio Rapel,603,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel),2008-04-01,2016-04-01,93
06033001,DGA,dga_web,Estero Chimbarongo En Convento Viejo,245,-34.7689,-71.1175,60,Rio Rapel,603,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel),1968-11-01,1993-11-01,278
06033011,DGA,dga_web,Estero Chimbarongo En Ruta 5,275,-34.7889,-71.0458,60,Rio Rapel,603,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel),2009-07-01,2016-04-01,68
06033009,DGA,dga_web,Canal Teno En Km. 13.465,285,-34.8142,-71.0997,60,Rio Rapel,603,Rio Tinguiririca Bajo (Entre Rio Rapel Y E Rapel),2002-11-01,2016-04-01,121
06025001,DGA,dga_web,Rio Tinguiririca Aguas Abajo Junta Rio Azufre,1024,-34.8164,-70.5642,60,Rio Rapel,602,Rio Tinguiririca Alto (Hasta Bajo Junta Rio Claro),1970-05-01,1993-04-01,183
07106001,DGA,dga_web,Canal Teno Chimbarongo Km. 1.301,290,-34.8833,-71.15,71,Rio Mataquito,710,Rio Teno,1985-01-01,1985-01-01,1
07104001,DGA,dga_web,Estero El Manzano Antes Junta Rio Teno,690,-34.9653,-70.9419,71,Rio Mataquito,710,Rio Teno,1959-08-01,1984-10-01,278
07120001,DGA,dga_web,Rio Mataquito En El Morrillo,4,-34.9764,-71.3822,71,Rio Mataquito,712,Rio Mataquito,1930-01-01,1950-12-01,91
07119001,DGA,dga_web,Rio Lontue Antes De Junta,0,-34.9797,-71.3617,71,Rio Mataquito,711,Rio Lontue,1930-01-01,1931-06-01,18
07123001,DGA,dga_web,Rio Mataquito En Licanten,20,-34.9844,-72.01,71,Rio Mataquito,712,Rio Mataquito,1987-02-01,2016-04-01,347
07102001,DGA,dga_web,Rio Teno En Los QueÑEs,900,-34.9931,-70.8097,71,Rio Mataquito,710,Rio Teno,1938-04-01,1985-01-01,551
07104002,DGA,dga_web,Rio Teno Despues De Junta Con Claro,647,-34.9961,-70.8206,71,Rio Mataquito,710,Rio Teno,1949-02-01,2016-04-01,666
07103001,DGA,dga_web,Rio Claro En Los QueÑEs,900,-34.9983,-70.8094,71,Rio Mataquito,710,Rio Teno,1930-01-01,2015-08-01,1017
07117001,DGA,dga_web,Rio Lontue En Longitudinal,0,-35.0233,-71.2475,71,Rio Mataquito,711,Rio Lontue,1951-11-01,1953-05-01,15
07102005,DGA,dga_web,Rio Teno Bajo Quebrada Infiernillo,990,-35.045,-70.6353,71,Rio Mataquito,710,Rio Teno,1985-01-01,2015-07-01,260
07100001,DGA,dga_web,Quebrada Malo En Puente Viejo,1500,-35.1333,-70.5289,71,Rio Mataquito,710,Rio Teno,1947-12-01,1950-04-01,24
07116001,DGA,dga_web,Estero Upeo En Upeo,450,-35.1731,-71.0911,71,Rio Mataquito,711,Rio Lontue,1963-02-01,2015-06-01,575
07372001,DGA,dga_web,Rio Claro En Camarico,220,-35.1783,-71.3847,43,Rio Maule,431,Rio Claro,1936-03-01,2015-05-01,776
07200002,DGA,dga_web,Rio Huenchullami En Coipue,0,-35.2347,-72.1194,72,Costeras Mataquito-Maule,720,Rio Huenchullami,2013-07-01,2015-06-01,21
07115001,DGA,dga_web,Rio Palos En Junta Con Colorado,600,-35.2744,-71.0156,71,Rio Mataquito,711,Rio Lontue,1947-05-01,2016-04-01,577
07112001,DGA,dga_web,Rio Colorado En Junta Con Palos,600,-35.2783,-71.0028,71,Rio Mataquito,711,Rio Lontue,1930-02-01,2016-04-01,578
07372002,DGA,dga_web,Rio Claro En Puente Cimbra,0,-35.2833,-71.55,43,Rio Maule,431,Rio Claro,1930-01-01,1931-09-01,21
07382001,DGA,dga_web,Rio Maule En Cuesta Culenar,200,-35.35,-72.0333,43,Rio Maule,431,Rio Maule Bajo (Entre Rio Claro Y Desembocadura),1930-01-01,1934-05-01,53
07381001,DGA,dga_web,Estero Los Puercos En Puente Los Puercos,113,-35.3736,-71.8292,43,Rio Maule,431,Rio Maule Bajo (Entre Rio Claro Y Desembocadura),1986-03-01,2015-04-01,336
07383001,DGA,dga_web,Rio Maule En Forel,30,-35.4069,-72.2083,73,Rio Maule,738,Rio Maule Bajo,1985-01-01,2016-04-01,359
07379001,DGA,dga_web,Rio Claro En Talca,150,-35.4167,-71.6811,43,Rio Maule,431,Rio Claro,1958-12-01,1996-10-01,449
07379002,DGA,dga_web,Rio Claro En Rauquen,64,-35.4525,-71.7333,73,Rio Maule,737,Rio Claro,1999-02-01,2016-04-01,203
07374001,DGA,dga_web,Rio Lircay En Puente Las Rastras,240,-35.4856,-71.2933,43,Rio Maule,431,Rio Claro,1962-01-01,2015-07-01,577
07374003,DGA,dga_web,Canal Maule Norte Bajo Seccion 2,250,-35.5286,-71.265,43,Rio Maule,431,Rio Claro,1996-11-01,2015-04-01,196
07341001,DGA,dga_web,Rio Purapel En Nirivilo,80,-35.55,-72.1,73,Rio Maule,734,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),1957-04-01,2013-09-01,595
07322001,DGA,dga_web,Rio Maule En Longitudinal,90,-35.5575,-71.7067,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),1962-08-01,2016-04-01,575
07374002,DGA,dga_web,Canal Maule Norte Bajo Seccion 1,400,-35.5639,-71.2833,43,Rio Maule,431,Rio Claro,1996-11-01,2015-05-01,185
07361001,DGA,dga_web,Rio Maule En Loncomilla,0,-35.5661,-71.7531,73,Rio Maule,736,Rio Maule Entre Rio Loncomilla Y Rio Claro,1930-01-01,1931-01-01,13
07400001,DGA,dga_web,Rio Loanco En Desembocadura,20,-35.5689,-72.5833,74,Costeras Maule-Limite Octava R.,740,Costeras Entre Quebrada Honda Y Rio Reloca,1987-07-01,2010-09-01,248
07322007,DGA,dga_web,Canal San Clemente,0,-35.5822,-71.5306,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2004-08-01,2016-04-01,140
07359003,DGA,dga_web,Rio Loncomilla En San Javier,0,-35.5825,-71.7578,73,Rio Maule,735,Rio Loncomilla,1948-06-01,1952-12-01,51
07322008,DGA,dga_web,Canal Duao Zapata,0,-35.5892,-71.5358,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2004-08-01,2016-04-01,141
07378013,DGA,dga_web,Quebrada Colorado Bajo Sistema Maitenes,0,-35.6142,-71.3186,43,Rio Maule,431,Rio Claro,2004-08-01,2016-04-01,140
07322006,DGA,dga_web,Canal De Restitucion Sur 3,0,-35.6169,-71.5392,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2004-08-01,2016-04-01,129
07359001,DGA,dga_web,Rio Loncomilla En Las Brisas,68,-35.6169,-71.7678,73,Rio Maule,735,Rio Loncomilla,1975-06-01,2016-04-01,470
07322005,DGA,dga_web,Canal De Restitucion Sur 2,0,-35.6175,-71.5389,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2004-08-01,2016-04-01,130
07378011,DGA,dga_web,Canal Maule Norte Bajo En Puente Centinela,470,-35.6358,-71.2694,43,Rio Maule,431,Rio Claro,2000-11-01,2016-04-01,172
07322002,DGA,dga_web,Canal Maule Sur En Aforador,315,-35.6389,-71.3839,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),1971-11-01,2016-04-01,394
07378012,DGA,dga_web,Quebrada Colorado En DesagÜE Laguna Los Temos,0,-35.6475,-71.2797,43,Rio Maule,431,Rio Claro,2004-08-01,2016-04-01,131
07322004,DGA,dga_web,Rio Maule En Colbun,400,-35.6647,-71.3492,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),1954-01-01,1981-12-01,221
07322003,DGA,dga_web,Canal Maule Sur En Los Lirios,320,-35.6667,-71.3333,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),1982-10-01,1984-03-01,14
07342001,DGA,dga_web,Rio Purapel En Purapel,140,-35.6833,-72.0333,73,Rio Maule,734,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),1951-10-01,1953-05-01,20
07320003,DGA,dga_web,Rio Claro En San Carlos,550,-35.6989,-71.0683,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2002-11-01,2016-04-01,161
07321004,DGA,dga_web,Canal Maule En Bocatoma,0,-35.7,-71.1,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),1930-01-01,1944-02-01,94
07321003,DGA,dga_web,Canal Maule Norte En Aforador,461,-35.7039,-71.1161,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),1967-02-01,2016-04-01,295
07321002,DGA,dga_web,Rio Maule En Armerillo,470,-35.7061,-71.1139,73,Rio Maule,732,Rio Maule Medio,1947-09-01,2016-04-01,559
07321007,DGA,dga_web,Canal Maule Norte Alto En Paso Nevado,0,-35.7147,-71.1806,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2004-08-01,2016-04-01,133
07321005,DGA,dga_web,Canal De Evacuacion C. Pehuenche,0,-35.7275,-71.1667,73,Rio Maule,736,Rio Maule Medio (Entre Rio Claro Y Rio Loncomilla),2002-09-01,2016-04-01,162
07306001,DGA,dga_web,Rio Cipreses En Dasague Laguna La Invernada,1300,-35.7381,-70.7778,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-11-01,2016-04-01,133
07358010,DGA,dga_web,Canal De Restitucion Sur 1,0,-35.7428,-71.4217,73,Rio Maule,735,Rio Loncomilla,2005-03-01,2016-04-01,102
07343001,DGA,dga_web,Rio Purapel En Sauzal,80,-35.75,-72.0667,73,Rio Maule,734,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),1981-06-01,2015-06-01,368
07308001,DGA,dga_web,Estero Las Garzas,600,-35.7525,-71.0025,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-09-01,2016-04-01,164
07317003,DGA,dga_web,Rio Melado En Zona De Presa,525,-35.7544,-71.0864,73,Rio Maule,731,Rio Melado,2003-01-01,2016-04-01,160
07357001,DGA,dga_web,Rio Loncomilla En En Emboque,160,-35.7667,-71.6833,73,Rio Maule,735,Rio Loncomilla,1963-06-01,1973-01-01,82
07358001,DGA,dga_web,Rio Putagan En Yerbas Buenas,150,-35.7719,-71.585,73,Rio Maule,735,Rio Loncomilla,1946-04-01,2015-07-01,749
07308002,DGA,dga_web,Rio Maule Bajo Boca Toma Maule Central Pehuenche,0,-35.7728,-71.0019,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2003-01-01,2016-04-01,153
07358003,DGA,dga_web,Rio Putagan En Santa Rosa,125,-35.7833,-71.6167,73,Rio Maule,735,Rio Loncomilla,1946-11-01,1949-05-01,31
07308000,DGA,dga_web,Canal Ad. Maule C. Pehuenche,690,-35.7961,-70.9953,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-10-01,2016-04-01,163
07357002,DGA,dga_web,Rio Loncomilla En Bodega,110,-35.8167,-71.8333,73,Rio Maule,735,Rio Loncomilla,1967-08-01,2015-06-01,497
07303000,DGA,dga_web,Rio Maule En Los BaÑOs,980,-35.8197,-70.7606,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2002-11-01,2016-04-01,143
07317002,DGA,dga_web,Canal Melado En Los Hierros,800,-35.85,-71.0667,73,Rio Maule,731,Rio Melado,2002-09-01,2016-04-01,152
07317001,DGA,dga_web,Rio Melado En La Lancha Dga,650,-35.85,-71.0667,73,Rio Maule,731,Rio Melado,1931-07-01,2003-03-01,111
07356001,DGA,dga_web,Rio Achibueno En San Francisco,127,-35.85,-71.6667,73,Rio Maule,735,Rio Loncomilla,1975-08-01,1980-03-01,54
07355008,DGA,dga_web,Canal Robleria Ante Bocatoma Ancoa,565,-35.8544,-71.2375,73,Rio Maule,735,Rio Loncomilla,2000-05-01,2015-04-01,139
07355003,DGA,dga_web,Rio Ancoa Antes Tunel Canal Melado,800,-35.8667,-71.1169,73,Rio Maule,735,Rio Loncomilla,1961-12-01,1995-04-01,220
07340001,DGA,dga_web,Estero Cardo Verde En Lo Ubaldo,126,-35.8833,-72.0167,73,Rio Maule,734,Rio Perquilauquen Bajo (Bajo Cauquenes Y Longavi),1968-11-01,1984-12-01,126
07317005,DGA,dga_web,Rio Melado En El Salto,730,-35.8842,-71.0192,73,Rio Maule,731,Rio Melado,2003-04-01,2016-04-01,155
07355001,DGA,dga_web,Rio Ancoa En El Llepo,205,-35.9,-71.5167,73,Rio Maule,735,Rio Loncomilla,1962-12-01,1983-08-01,151
07339001,DGA,dga_web,Rio Cauquenes En Desembocadura,125,-35.9,-72.05,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1986-04-01,2015-06-01,338
07355004,DGA,dga_web,Rio Ancoa En Las Minas,0,-35.9069,-71.32,73,Rio Maule,735,Rio Loncomilla,1931-06-01,1939-04-01,95
07355002,DGA,dga_web,Rio Ancoa En El Morro,402,-35.9086,-71.2981,73,Rio Maule,735,Rio Loncomilla,1952-06-01,2016-04-01,657
07355005,DGA,dga_web,Rio Ancoa En Las Vegas,300,-35.9131,-71.4025,73,Rio Maule,735,Rio Loncomilla,1947-04-01,1952-07-01,62
07337001,DGA,dga_web,Rio Tutuven En El Roble,130,-35.9333,-72.3333,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1945-03-01,1949-01-01,47
07354001,DGA,dga_web,Rio Achibueno En Los Pegnascos,590,-35.9636,-71.4881,73,Rio Maule,735,Rio Loncomilla,1947-04-01,1986-09-01,423
07335002,DGA,dga_web,Estero Curipeumo En Lo Hernandez,0,-35.9667,-72.0167,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1968-01-01,2015-06-01,528
07335003,DGA,dga_web,Rio Perquilauquen En Santa Ema,120,-35.9833,-72.0667,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1968-07-01,1984-12-01,113
07351001,DGA,dga_web,Rio Longavi En Longitudinal,135,-36.0,-71.7228,73,Rio Maule,735,Rio Loncomilla,1963-08-01,1984-07-01,223
07354002,DGA,dga_web,Rio Achibueno En La Recova,0,-36.0028,-71.4419,73,Rio Maule,735,Rio Loncomilla,1986-11-01,2016-04-01,343
07300001,DGA,dga_web,Rio Maule En Desague Laguna Del Maule,0,-36.0114,-70.5547,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2004-02-01,2016-04-01,124
07336001,DGA,dga_web,Rio Cauquenes En El Arrayan,590,-36.0167,-72.3833,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1945-03-01,2015-07-01,747
07335001,DGA,dga_web,Rio Perquilauquen En Quella,120,-36.05,-72.0833,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1963-03-01,2015-07-01,602
07351002,DGA,dga_web,Canal Primera Abajo,0,-36.0572,-71.6972,73,Rio Maule,735,Rio Loncomilla,2012-03-01,2016-03-01,47
07352004,DGA,dga_web,Canal Maitenes En Bocatoma,0,-36.0733,-71.6972,73,Rio Maule,735,Rio Loncomilla,2011-09-01,2016-04-01,54
07314001,DGA,dga_web,Rio Huaiquivilo En Huaiquivilo,1200,-36.1667,-70.9333,73,Rio Maule,731,Rio Melado,1962-05-01,1976-11-01,116
07350005,DGA,dga_web,Rio Longavi Antes Junta Bullileo,0,-36.23,-71.4442,73,Rio Maule,735,Rio Loncomilla,1930-01-01,1937-03-01,75
07350001,DGA,dga_web,Rio Longavi En La Quiriquina,449,-36.2303,-71.4569,73,Rio Maule,735,Rio Loncomilla,1937-05-01,2016-04-01,835
07332001,DGA,dga_web,Rio Perquilauquen En Gniquen,140,-36.2333,-72.0,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1967-03-01,2015-05-01,527
07331004,DGA,dga_web,Canal Alimentador Digua,0,-36.2361,-71.5325,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),2011-11-01,2016-04-01,53
07331001,DGA,dga_web,Rio Cato En Digua,300,-36.2478,-71.5642,73,Rio Maule,733,Rio Perquilauquen Alto (Bajo Junta Rio Cauquenes),1947-11-01,1984-12-01,341
07350003,DGA,dga_web,Rio Longavi En El Castillo,598,-36.2558,-71.3375,73,Rio Maule,735,Rio Loncomilla,1964-06-01,2015-07-01,521
07350002,DGA,dga_web,Rio Bullileo En Santa Filomena,370,-36.2567,-71.4189,73,Rio Maule,735,Rio Loncomilla,1930-01-01,2016-04-01,658
07350004,DGA,dga_web,Rio Bullileo En Portal Tunel,400,-36.2808,-71.4114,73,Rio Maule,735,Rio Loncomilla,1940-08-01,1945-01-01,54
07330001,DGA,dga_web,Rio Perquilauquen En San Manuel,266,-36.3758,-71.6233,73,Rio Maule,733,Perquilauquen Alto,1930-09-01,2016-04-01,873
08144001,DGA,dga_web,Rio Lonquen En Trehuaco,0,-36.425,-72.6669,47,Rio Itata,473,Rio Itata Bajo (Entre Rio Nuble Y Desembocadura),1985-10-01,2014-10-01,200
08110001,DGA,dga_web,Rio Gnuble En Balsa De Los Sepulveda,0,-36.4667,-71.7833,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1939-04-01,1944-04-01,61
08141001,DGA,dga_web,Rio Itata En Coelemu,27,-36.4669,-72.6911,81,Rio Itata,814,Itata Bajo,1985-08-01,2016-04-01,348
08210001,DGA,dga_web,Rio Pingueral En Dichato,5,-36.5333,-72.9014,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,821,Costeras Entre Rio Pingueral Y Rio Andalien,1985-03-01,1989-03-01,49
08114001,DGA,dga_web,Rio Cato En Puente Cato,123,-36.55,-72.05,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-09-01,2015-09-01,625
08115001,DGA,dga_web,Rio Gnuble En Longitudinal,107,-36.55,-72.1,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-09-01,1982-07-01,222
08118001,DGA,dga_web,Rio Changaral Camino A Portezuelo,60,-36.55,-72.2833,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-10-01,2004-07-01,440
08106001,DGA,dga_web,Rio ÑUble En San Fabian,410,-36.5703,-71.5547,81,Rio Itata,810,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),1946-05-01,1998-11-01,596
08106002,DGA,dga_web,Rio Uble En San Fabian N 2,450,-36.5856,-71.5256,81,Rio Itata,810,Nuble Alto,1999-03-01,2016-04-01,202
08117009,DGA,dga_web,Canal De La Luz En Chillan,136,-36.5967,-72.1003,81,Rio Itata,811,Nuble Bajo,2008-02-01,2016-04-01,98
08112003,DGA,dga_web,Canal Alim.Embalse Coihueco En Los Olivo,430,-36.6167,-71.7833,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1971-09-01,1982-08-01,107
08117005,DGA,dga_web,Rio Chillan En Camino A Confluencia,40,-36.6167,-72.3167,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-10-01,2015-10-01,515
08119001,DGA,dga_web,Rio Gnuble En Cucha Cox,29,-36.6167,-72.45,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1965-07-01,1970-12-01,49
08140002,DGA,dga_web,Rio Itata En Paso Hondo,26,-36.6261,-72.4892,47,Rio Itata,473,Rio Itata Bajo (Entre Rio Nuble Y Desembocadura),2006-07-01,2016-04-01,115
08117001,DGA,dga_web,Rio Chillan En Longitudinal,75,-36.6333,-72.2167,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1958-02-01,1983-04-01,200
08119002,DGA,dga_web,Rio ÑUble En Confluencia,20,-36.6333,-72.45,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1956-12-01,1983-01-01,41
08210003,DGA,dga_web,Estero Bellavista En Tom,7,-36.6394,-72.9503,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,821,Costeras Entre Rio Pingueral Y Rio Andalien,2009-05-01,2015-11-01,72
08112002,DGA,dga_web,Canal Alimentador Embalse Coihueco En Bocatoma,433,-36.65,-71.7667,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1971-09-01,1982-04-01,103
08135002,DGA,dga_web,Rio Itata En Balsa Nueva Aldea,29,-36.65,-72.45,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1956-09-01,2016-04-01,661
08135001,DGA,dga_web,Rio Itata En Confluencia,0,-36.65,-72.45,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1930-01-01,1931-08-01,20
08112001,DGA,dga_web,Rio Niblinto Antes Canal Alimentador Emb. Coihueco,290,-36.6547,-71.7558,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1971-02-01,2013-12-01,324
08105001,DGA,dga_web,Rio ÑUble En La Punilla,635,-36.6583,-71.3208,81,Rio Itata,810,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),1957-04-01,2015-10-01,641
08104001,DGA,dga_web,Rio Sauces Antes Junta Con ÑUble,620,-36.6653,-71.2739,81,Rio Itata,810,Rio Nuble Alto (Hasta Bajo Junta Estero Pangue),1966-11-01,2015-10-01,519
08117008,DGA,dga_web,Rio Quilmo En Camino A Yungay (Ca),75,-36.6667,-72.15,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1957-08-01,1995-04-01,318
08134003,DGA,dga_web,Rio Larqui En Santa Cruz De Cuca,25,-36.7,-72.3833,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1985-01-01,2015-05-01,338
08134002,DGA,dga_web,Rio Larqui En Camino Yungay,110,-36.7333,-72.1333,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1985-10-01,2002-12-01,195
08117004,DGA,dga_web,Rio Chillan En Esperanza,435,-36.7867,-71.7486,81,Rio Itata,811,Rio Nuble Bajo (Bajo Junta E Pangue Y Rio Itata),1939-03-01,1994-08-01,654
08220009,DGA,dga_web,Rio Andalien En Puente Trinitarias,25,-36.7956,-72.9492,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,2010-01-01,2014-11-01,51
08220010,DGA,dga_web,Rio Andalien Antes Ex Peaje Chaimavida,280,-36.7981,-72.9647,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,2015-01-01,2015-06-01,5
08117006,DGA,dga_web,Rio Chillan En Esperanza N 2,586,-36.8,-71.6608,81,Rio Itata,811,Nuble Bajo,2003-12-01,2016-04-01,133
08133002,DGA,dga_web,Rio Itata En Liucura,0,-36.8167,-72.4333,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1946-06-01,1949-11-01,40
08220001,DGA,dga_web,Rio Andalien Camino A Penco,7,-36.8167,-73.0333,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,1960-11-01,2016-04-01,580
08220008,DGA,dga_web,Estero Nonguen Frente U. Del Bio Bio,20,-36.8203,-73.0164,82,Costeras E Islas Entre Rio Itata Y Rio Bio-Bio,822,Rio Andalien,2009-03-01,2015-06-01,63
08131001,DGA,dga_web,Rio Diguillin En Balsa Zapallar,500,-36.8333,-71.7833,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1939-02-01,1947-05-01,100
08394001,DGA,dga_web,Rio Biobio En Desembocadura,16,-36.8386,-73.0619,83,Rio Bio-Bio,839,Rio Bio-Bio Bajo,1970-10-01,2016-04-01,466
08133001,DGA,dga_web,Rio Itata En Cerro Negro,60,-36.85,-72.3833,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1956-09-01,1984-08-01,324
08130001,DGA,dga_web,Rio Renegado En Invernada,710,-36.8606,-71.6253,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1940-03-01,2015-09-01,805
08132001,DGA,dga_web,Rio Diguillin En Longitudinal,80,-36.8667,-72.3333,81,Rio Itata,813,Rio Itata Medio (Entre Rio Renegado Y Rio Nuble),1956-10-01,2015-10-01,550
08130002,DGA,dga_web,Rio Diguillin En San Lorenzo (Atacalco),727,-36.9244,-71.5756,81,Rio Itata,813,Itata Medio,1946-06-01,2016-04-01,819
08124001,DGA,dga_web,Rio Itata En General Cruz,90,-36.9333,-72.35,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1956-01-01,2015-09-01,604
08393002,DGA,dga_web,Estero Hualqui En Desembocadura,30,-36.9825,-72.9414,83,Rio Bio-Bio,839,Rio Bio-Bio Bajo,2009-08-01,2016-04-01,53
08124002,DGA,dga_web,Rio Itata En Trilaleo,155,-37.0667,-72.1833,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1957-11-01,2015-09-01,562
08372002,DGA,dga_web,Rio Polcura En Cuatro Junta,1319,-37.1072,-71.2422,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-02-01,2016-04-01,154
08385001,DGA,dga_web,Rio Claro En Camino Yumbel-Estacion,0,-37.1183,-72.545,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1985-01-01,2000-08-01,176
08123003,DGA,dga_web,Rio Cholguan En Cholguan,0,-37.1333,-72.05,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1930-01-01,1931-08-01,20
08123001,DGA,dga_web,Rio Itata En Cholguan,220,-37.15,-72.0667,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1930-01-01,2015-09-01,932
08123002,DGA,dga_web,Canal ZaÑArtu Bocatoma Itata,230,-37.1667,-72.0333,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1958-09-01,1982-04-01,225
08430001,DGA,dga_web,Rio Laraquete En El Cajon,15,-37.1667,-73.1667,84,Costeras E Islas Entre Rios Bio-Bio Y Carampangue,843,Costeras Entre R Laraquete (Incl) Y R Carampangue,1985-03-01,1996-12-01,131
08333003,DGA,dga_web,Rio Bureo En Puente Acceso A Mulchen,138,-37.1694,-72.2664,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,2012-02-01,2013-10-01,19
