codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones
09120003,DGA,dga_web,Malalcahuello,950,-38.4703,-71.5753,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1988-11-01,2015-11-01,316
09124001,DGA,dga_web,Lautaro,200,-38.5186,-72.4522,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1995-08-01,2005-05-01,113
08301001,DGA,dga_web,Liucura,1043,-38.6517,-71.0919,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1987-06-01,2015-03-01,312
09130001,DGA,dga_web,Cherquenco,500,-38.6839,-72.0,91,Rio Imperial,913,Rio Quepe,2011-05-01,2015-11-01,52
09129005,DGA,dga_web,Pueblo Nuevo (Temuco),119,-38.7128,-72.5558,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),2005-12-01,2016-04-01,57
09129006,DGA,dga_web,Temuco Centro,122,-38.7425,-72.59,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),2009-12-01,2011-01-01,14
09153001,DGA,dga_web,Puerto Saavedra,5,-38.7886,-73.3936,91,Rio Imperial,915,Rio Imperial,1979-09-01,2015-06-01,399
09401001,DGA,dga_web,Tricauco,520,-38.8506,-71.55,94,Rio Tolten,940,Rio Allipen,1989-06-01,2015-11-01,294
09403001,DGA,dga_web,Cunco,380,-38.9269,-72.0125,94,Rio Tolten,940,Rio Allipen,1986-05-01,1989-03-01,35
09135003,DGA,dga_web,Freire Sendos,100,-38.9592,-72.6083,91,Rio Imperial,913,Rio Quepe,1984-07-01,1987-03-01,33
09438001,DGA,dga_web,Teodoro Schmitd,13,-39.0278,-73.0781,94,Rio Tolten,943,Tolten Bajo,1989-04-01,2015-11-01,304
09417002,DGA,dga_web,Ojos Del Caburgua,300,-39.2367,-71.8356,94,Rio Tolten,941,Rio Pucon,1998-06-01,2001-10-01,34
09420002,DGA,dga_web,Pucon,230,-39.2753,-71.9503,94,Rio Tolten,942,Lago Villarica Y Tolten Alto,1986-04-01,2016-04-01,317
09412002,DGA,dga_web,Curarrehue,420,-39.3581,-71.5744,94,Rio Tolten,941,Rio Pucon,1997-06-01,1997-06-01,1
09412003,DGA,dga_web,Puesco (Aduana),620,-39.5192,-71.5478,94,Rio Tolten,941,Rio Pucon,1987-09-01,2015-11-01,292
10123006,DGA,dga_web,Valdivia (U. Austral),10,-39.8103,-73.2517,101,Rio Valdivia,1012,Rio Calle Calle,2000-01-01,2014-06-01,150
10100002,DGA,dga_web,Rio Fui En Desage Lago Pirihueico,600,-39.8747,-71.8897,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),2003-09-01,2005-08-01,21
10307001,DGA,dga_web,Lago Ranco,100,-40.3172,-72.4692,103,Rio Bueno,1030,Afluentes Lago Ranco,2000-03-01,2015-08-01,179
10360002,DGA,dga_web,Adolfo Matthei,55,-40.5883,-73.1069,103,Rio Bueno,1036,R. Rahue Bajo,1983-01-01,2016-04-01,397
10322002,DGA,dga_web,Anticura,350,-40.6553,-72.1844,103,Rio Bueno,1032,Rio Pilmaiquen,2012-12-01,2015-07-01,29
10410005,DGA,dga_web,La Ensenada,62,-41.2269,-72.5681,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1041,Rio Maullin,1997-07-01,2006-02-01,103
10432004,DGA,dga_web,Pelluco (U. Austral),25,-41.4911,-72.8958,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1043,Rio Chamiza,2002-09-01,2006-06-01,30
10901002,DGA,dga_web,Castro 1 (Dga),50,-42.4581,-73.7744,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1999-05-01,2007-06-01,58
10901003,DGA,dga_web,Chonchi,30,-42.6228,-73.7728,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,2011-11-01,2013-07-01,17
11043001,DGA,dga_web,Marin Balmaceda,10,-43.7717,-72.9547,110,Rio Palena Y Costeras Limite Decima Region,1104,R. Palena Bajo,1993-08-01,1998-01-01,47
11041001,DGA,dga_web,La Junta,45,-43.9708,-72.4056,110,Rio Palena Y Costeras Limite Decima Region,1104,R. Palena Bajo,2001-08-01,2016-03-01,108
11031001,DGA,dga_web,Lago Verde,350,-44.2394,-71.8461,110,Rio Palena Y Costeras Limite Decima Region,1103,Rio Rosselot,1999-03-01,2012-01-01,124
11120001,DGA,dga_web,Puerto Puyuhuapi,10,-44.3228,-72.5597,111,Costeras E Islas Entre R.Palena Y R.Aisen,1112,Costeras Entre Rio Marchant Y Seno Ventisquero,1986-04-01,2013-09-01,305
11140001,DGA,dga_web,Rio Cisnes,740,-44.4975,-71.3064,111,Costeras E Islas Entre R.Palena Y R.Aisen,1114,Rio Cisnes,1987-01-01,2013-09-01,276
11143003,DGA,dga_web,La Tapera,550,-44.6472,-71.6736,111,Costeras E Islas Entre R.Palena Y R.Aisen,1114,Rio Cisnes,1995-03-01,2003-05-01,45
11147003,DGA,dga_web,Puerto Cisnes,10,-44.7278,-72.6814,111,Costeras E Islas Entre R.Palena Y R.Aisen,1114,Rio Cisnes,1986-04-01,2011-12-01,243
11180000,DGA,dga_web,Islas Huichas,6,-45.1553,-73.5164,111,Costeras E Islas Entre R.Palena Y R.Aisen,1118,Islas Al Este Canal Moraleda,2012-01-01,2016-04-01,50
11304001,DGA,dga_web,Villa Maihuales,150,-45.1733,-72.1478,113,Rio Aisen,1130,Rio Maniguales,1986-05-01,2014-03-01,308
11300001,DGA,dga_web,Estancia Bao Nuevo,700,-45.2669,-71.5292,113,Rio Aisen,1130,Rio Maniguales,2000-12-01,2015-06-01,155
11302002,DGA,dga_web,Irehuao,535,-45.2706,-71.7092,113,Rio Aisen,1130,Rio Maniguales,1994-04-01,2014-07-01,148
11307002,DGA,dga_web,Villa Ortega,550,-45.3719,-71.9822,113,Rio Aisen,1130,Rio Maniguales,1986-04-01,2011-12-01,247
11342002,DGA,dga_web,Puerto Aysen,10,-45.4006,-72.7,113,Rio Aisen,1134,Rio Aisen Entre Rio Riesco Y Desembocadura,1993-04-01,2001-06-01,93
11316004,DGA,dga_web,Coyhaique Alto,730,-45.4803,-71.6044,113,Rio Aisen,1131,Rio Simpson,1993-12-01,2016-04-01,233
11317005,DGA,dga_web,Coyhaique Conaf,340,-45.5511,-72.0589,113,Rio Aisen,1131,Rio Simpson,2002-05-01,2015-12-01,154
11316003,DGA,dga_web,Coyhaique (Escuela Agricola),343,-45.5739,-72.0286,113,Rio Aisen,1131,Rio Simpson,1981-01-01,2016-04-01,358
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115,Rio Baker,1150,R. Ibanez,2006-04-01,2016-04-01,65
11511001,DGA,dga_web,Puerto Ibaez,215,-46.2892,-71.9336,115,Rio Baker,1151,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),1994-01-01,2008-11-01,115
11513001,DGA,dga_web,Bahia Murta,240,-46.4619,-72.6686,115,Rio Baker,1151,Vertiente N.  Lago J. Miguel Carrera (Exc.  R. Iba$?Ez),1997-11-01,2013-08-01,178
11521002,DGA,dga_web,Chile Chico,215,-46.5436,-71.7089,115,Rio Baker,1152,Vertiente Sur Lago Jose Miguel Carrera,1993-05-01,2015-12-01,158
11523001,DGA,dga_web,Puerto Guadal,210,-46.8428,-72.7008,115,Rio Baker,1152,Vertiente Sur Lago Jose Miguel Carrera,1994-01-01,2011-11-01,142
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2012-11-01,2016-04-01,39
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2003-06-01,2016-04-01,93
11536003,DGA,dga_web,Aerodromo Cochrane,200,-47.2442,-72.5831,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1997-10-01,1998-03-01,6
11541000,DGA,dga_web,Rio Colonia En Nacimiento,146,-47.3392,-73.1147,115,Rio Baker,1154,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2012-02-01,2016-04-01,40
11546001,DGA,dga_web,Caleta Tortel,10,-47.7997,-73.5358,115,Rio Baker,1154,R. Baker Entre Arriba R. De La Colonia Y Desembocadura,2013-11-01,2016-04-01,30
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117,Rio Pascua,1171,Rio Pascua,2003-04-01,2015-10-01,79
11700001,DGA,dga_web,Rio Mayer Reten,450,-48.2083,-72.3228,117,Rio Pascua,1170,Lago O'Higgins,1993-05-01,2004-08-01,99
11701002,DGA,dga_web,Villa Ohiggins,270,-48.4692,-72.5589,117,Rio Pascua,1170,Lago O'Higgins,1993-10-01,2008-11-01,143
11702000,DGA,dga_web,Lago Ohiggins En Villa Ohiggins,300,-48.5169,-72.5953,117,Rio Pascua,1170,Lago O'Higgins,2003-04-01,2007-11-01,36
12000000,DGA,dga_web,Glaciar Tempano,20,-48.8347,-74.1831,120,Costeras Entre Limite Region Y Seno Andrew,1200,Costeras Del Canal Mesier Entre Limite Region Y Peninsula Exmouth,2011-05-01,2016-04-01,45
11704001,DGA,dga_web,Candelario Mancilla,300,-48.8775,-72.7394,117,Rio Pascua,1170,Lago O'Higgins,1994-01-01,2016-04-01,152
12125001,DGA,dga_web,Puerto Eden,10,-49.1228,-74.4069,121,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212,Isla Wellington E Isla Entre Esta Y El Oriente,1998-03-01,2011-11-01,45
12280004,DGA,dga_web,Lago Dickson,200,-50.8228,-73.1125,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1999-11-01,2016-04-01,116
12283004,DGA,dga_web,Laguna Azul,240,-50.8789,-72.7328,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1997-12-01,2003-02-01,5
12283001,DGA,dga_web,Cerro Guido,230,-50.8986,-72.3314,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1991-12-01,2016-04-01,247
12284006,DGA,dga_web,Rio Las Chinas En Cerro Guido,75,-51.0508,-72.5169,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2005-01-01,2016-04-01,101
12286001,DGA,dga_web,Torres Del Paine,25,-51.1842,-72.9669,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1964-03-01,2016-04-01,540
12284010,DGA,dga_web,Cerro Castillo,130,-51.26,-72.3272,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1997-05-01,2016-04-01,188
12293001,DGA,dga_web,Puerto Natales,45,-51.7336,-72.4781,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229,Costeras Entre Rio Serrano Y Rio Hollenberg,1987-06-01,2016-04-01,301
12680001,DGA,dga_web,Monte Aymond,160,-52.1644,-69.6078,126,Vertiente Del Atlantico,1268,Costeras Entre Canadon Seco Y Canadon Grande,1998-11-01,2016-04-01,157
12620000,DGA,dga_web,Penitente Alto,290,-52.2092,-71.6806,126,Vertiente Del Atlantico,1262,Rio Penitente,2012-01-01,2016-04-01,49
12403000,DGA,dga_web,Seno Obstruccin,4,-52.2094,-72.4783,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2010-01-01,2016-04-01,55
12540001,DGA,dga_web,Ohiggins Villa,70,-52.3161,-69.6881,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1254,Costeras Entre Chorrillo Kimiri Aike (Incl.) Y Canadon Grande (Incl.),1995-07-01,1998-08-01,24
12622002,DGA,dga_web,Villa Tehuelche,190,-52.4414,-71.4022,126,Vertiente Del Atlantico,1262,Rio Penitente,1991-12-01,2016-04-01,277
12452002,DGA,dga_web,Rio Perez,5,-52.5486,-71.9603,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245,Costeras Continentales Del Seno Skyring,1991-04-01,2010-04-01,66
12452001,DGA,dga_web,Rio Perez En Desembocadura,20,-52.5492,-71.9747,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245,Costeras Continentales Del Seno Skyring,2010-05-01,2016-04-01,61
12806005,DGA,dga_web,Sarita En Bahia San Felipe,15,-52.8675,-69.9,128,Tierra Del Fuego,1280,"Costeras Del E Magallanes, Cabo Esp. Santo Y C. Mo",1982-06-01,1984-12-01,26
12806004,DGA,dga_web,Bahia San Felipe,10,-52.8697,-69.9319,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1987-06-01,2016-04-01,257
12449001,DGA,dga_web,Isla Riesco,10,-52.8819,-71.5706,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,1997-11-01,2015-02-01,163
12448001,DGA,dga_web,Rio Grande En Isla Riesco,5,-52.9964,-71.8706,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,2010-06-01,2011-03-01,9
12586004,DGA,dga_web,Punta Arenas,5,-53.1233,-70.8772,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,1973-12-01,2016-04-01,503
12586009,DGA,dga_web,Canal De Trasvase Estero Llau-Llau,80,-53.125,-70.9358,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,2005-01-01,2016-04-01,84
12809001,DGA,dga_web,Porvenir,35,-53.2908,-70.37,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1997-07-01,2016-04-01,198
12815001,DGA,dga_web,Onaisin En Maria Cristina,30,-53.3056,-69.2675,128,Tierra Del Fuego,1281,Costeras Bahia Inutil (Entre Cabo Monmouth Y Cabo Nose),1993-05-01,2016-04-01,265
12863001,DGA,dga_web,San Sebastian,20,-53.3217,-68.6614,128,Tierra Del Fuego,1286,Cuencas Atlanticas Hasta Frontera Entre Arroyo Alfa (Incl.) Y Afluentes R. Grande (Arg.),1993-05-01,2016-04-01,245
12873001,DGA,dga_web,Russfin,225,-53.7594,-69.1892,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,1993-11-01,2016-04-01,111
12876002,DGA,dga_web,Seccion Rio Grande,130,-53.8967,-68.9183,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,1992-02-01,1993-02-01,11
12876003,DGA,dga_web,Pampa Huanaco,150,-54.0497,-68.7997,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,1995-12-01,2016-04-01,229
12930001,DGA,dga_web,Rio Robalo En Puerto Williams,80,-54.9469,-67.6392,129,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293,Islas Navarino Y Gable,2004-12-01,2016-04-01,69
180005,DMC,dmc_merge,Chacalluta Arica Ap.,63,-18.3514,-70.3358,10,Altiplanicas,100,Entre Limite Peru - Bolivia Y Rio Lauca,1966-01-01,2016-04-01,602
200006,DMC,dmc_merge,Diego Aracena Iquique Ap.,52,-20.5397,-70.1786,10,Altiplanicas,104,Entre Estero Sencata Y Rio Sacaya,1950-01-01,2016-04-01,796
230001,DMC,dmc_merge,Cerro Moreno Antofagasta Ap.,113,-23.4503,-70.4411,20,Fronterizas Salar Michincha-R.Loa,200,Salar De Ollague,1950-01-01,2016-04-01,785
270008,DMC,dmc_merge,Desierto De Atacama Caldera Ap.,204,-27.2639,-70.7742,30,Endorreicas Entre Frontera Y Vertiente Del Pacifico,304,Salar De Maricunga,2005-02-01,2016-04-01,125
290004,DMC,dmc_merge,La Florida La Serena Ad.,142,-29.9175,-71.2011,41,Rio Los Choros,412,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura,1950-05-01,2016-04-01,758
330020,DMC,dmc_merge,Quinta Normal Santiago,527,-33.445,-70.6828,57,Rio Maipo,573,Mapocho Bajo,1950-01-01,2016-04-01,795
340031,DMC,dmc_merge,General Freire Curico Ad.,225,-34.9664,-71.2167,61,Costeras Rapel-E.Nilahue,613,Estero Nilahue,1950-01-01,2016-04-01,741
360011,DMC,dmc_merge,Bernardo O'Higgins Chillan Ad.,151,-36.5872,-72.04,81,Rio Itata,810,Nuble Alto,1950-01-01,2016-04-01,710
360019,DMC,dmc_merge,Carriel Sur Concepcion.,12,-36.7792,-73.0622,81,Rio Itata,810,Nuble Alto,1950-01-01,2016-04-01,791
380013,DMC,dmc_merge,Maquehue Temuco Ad.,92,-38.77,-72.6369,83,Rio Bio Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1950-01-01,2016-04-01,752
390006,DMC,dmc_merge,Pichoy Valdivia Ad.,21,-39.6506,-73.0808,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1950-01-01,2016-04-01,750
400009,DMC,dmc_merge,Canal Bajo Osorno Ad.,61,-40.605,-73.0608,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1950-01-01,2016-04-01,778
410005,DMC,dmc_merge,El Tepual Puerto Montt Ap.,85,-41.435,-73.0978,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1950-02-01,2016-04-01,706
450001,DMC,dmc_merge,Puerto Aysen Ad.,10,-45.3961,-72.6639,113,Rio Aisen,1134,Rio Aisen Entre Rio Riesco Y Desembocadura,1950-01-01,2015-08-01,587
450004,DMC,dmc_merge,Teniente Vidal Coyhaique Ad.,310,-45.5939,-72.1086,113,Rio Aisen,1131,Rio Simpson,1952-01-01,2016-04-01,754
450005,DMC,dmc_merge,Balmaceda Ad.,517,-45.9128,-71.6942,113,Rio Aisen,1131,Rio Simpson,1950-12-01,2016-04-01,760
460001,DMC,dmc_merge,Chile Chico Ad.,306,-46.5808,-71.6928,115,Rio Baker,1152,Vertiente Sur Lago Jose Miguel Carrera,1952-01-01,2016-04-01,575
470001,DMC,dmc_merge,Lord Cochrane Ad.,204,-47.2439,-72.5864,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1970-01-01,2016-04-01,491
520006,DMC,dmc_merge,Punta Arenas,38,-53.0033,-70.845,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,1958-01-01,2016-04-01,699
550001,DMC,dmc_merge,Guardia Marina Zanartu Pto Williams Ad.,10,-54.9317,-67.6156,129,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293,Islas Navarino Y Gable,1968-04-01,2016-04-01,377
950001,DMC,dmc_merge,Eduardo Frei Montalva Antartica,1,-62.1997,-58.9642,-1,No Disponible,-1,No Disponible,1970-01-01,2016-04-01,555
220002,DMC,dmc_web,El Loa Calama Ad.,2293,-22.4953,-69.9044,20,Fronterizas Salar Michincha-R.Loa,200,Salar De Ollague,1967-01-01,2016-04-01,571
270001,DMC,dmc_web,Mataveri Isla De Pascua Ap.,48,-27.1606,-109.427,50,Costeras Quilimari-Petorca,500,Costeras Quilimari - Petorca,1954-07-01,2016-04-01,560
330021,DMC,dmc_web,Pudahuel Santiago,482,-33.3919,-70.7944,57,Rio Maipo,573,Mapocho Bajo,1967-03-01,2016-04-01,588
330019,DMC,dmc_web,Eulogio Sanchez Tobalaba Ad.,650,-33.4544,-70.5478,57,Rio Maipo,573,Mapocho Bajo,1954-11-01,2016-04-01,514
330031,DMC,dmc_web,Juan Fernandez Estacion Meteorologica,35,-33.6367,-78.835,50,Costeras Quilimari-Petorca,500,Costeras Quilimari - Petorca,1958-10-01,2016-02-01,642
330030,DMC,dmc_web,Santo Domingo Ad.,75,-33.655,-71.6142,50,Costeras Quilimari-Petorca,500,Costeras Quilimari - Petorca,1966-08-01,2016-04-01,585
370033,DMC,dmc_web,Maria Dolores Los Angeles Ad.,120,-37.4028,-72.4225,81,Rio Itata,810,Nuble Alto,1952-01-01,2016-04-01,317
420004,DMC,dmc_web,Chaiten Ad.,10,-42.9303,-72.7008,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1965-11-01,2008-03-01,385
430002,DMC,dmc_web,Futaleufu Ad.,347,-43.1889,-71.8525,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1953-09-01,2016-04-01,567
430004,DMC,dmc_web,Alto Palenaad.,281,-43.6117,-71.8053,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1961-12-01,2016-04-01,473
510005,DMC,dmc_web,Teniente Gallardo Puerto Natales Ad.,69,-51.6672,-72.5289,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1229,Costeras Entre Rio Serrano Y Rio Hollenberg,1999-01-01,2016-04-01,55
530005,DMC,dmc_web,Fuentes Martinez Porvenir Ad.,27,-53.1875,-70.3203,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1985-04-01,2016-04-01,307
