codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones
01044001,DGA,dga_web,Rio Cancosa En El Tambo,4000,-19.8586,-68.5858,10,Altiplanicas,104,Entre Estero Sencata Y Rio Sacaya,2012-05-01,2016-01-01,43
01730017,DGA,dga_web,Poroma,2880,-19.8719,-69.1831,17,Pampa Del Tamarugal,173,Quebrada De Tarapaca,1968-04-01,2016-01-01,481
01730018,DGA,dga_web,Lagunillas (Pampa Lirima),4020,-19.9333,-68.8369,17,Pampa Del Tamarugal,173,Quebrada De Tarapaca,1982-10-01,2015-11-01,371
01042002,DGA,dga_web,Huaytani,3950,-20.0003,-68.5706,10,Altiplanicas,104,Entre Estero Sencata Y Rio Sacaya,1982-09-01,2016-01-01,372
01740001,DGA,dga_web,Parca,2650,-20.0122,-69.2033,17,Pampa Del Tamarugal,174,Quebrada De Quipisca,1977-12-01,2016-01-01,447
01050007,DGA,dga_web,Coyacagua,4013,-20.0531,-68.8075,10,Altiplanicas,105,Salar Del Huasco,1961-11-01,2016-01-01,634
01740002,DGA,dga_web,Cerro Colorado,2510,-20.065,-69.2703,17,Pampa Del Tamarugal,174,Quebrada De Quipisca,1993-04-01,2015-11-01,271
01750003,DGA,dga_web,Mamia,2730,-20.0756,-69.2147,17,Pampa Del Tamarugal,175,Quebradas Juan Morales Sagasca  Y El Tambillo,1986-01-01,2015-11-01,348
01050009,DGA,dga_web,Diablo Marca,4585,-20.1044,-68.9681,10,Altiplanicas,105,Salar Del Huasco,2011-12-01,2016-01-01,44
01050004,DGA,dga_web,Rio Collacagua En Peablanca,3853,-20.1119,-68.8408,10,Altiplanicas,105,Salar Del Huasco,2014-10-01,2016-01-01,15
01700010,DGA,dga_web,Huara En Fuerte Baquedano,1100,-20.1308,-69.7497,17,Pampa Del Tamarugal,170,Pampa Del Tamarugal,1993-02-01,2016-01-01,238
01051004,DGA,dga_web,Altos Del Huasco,4044,-20.1703,-68.7703,10,Altiplanicas,105,Salar Del Huasco,2011-12-01,2016-01-01,45
01750002,DGA,dga_web,Sagasca,1822,-20.2033,-69.3397,17,Pampa Del Tamarugal,175,Quebradas Juan Morales Sagasca  Y El Tambillo,1977-09-01,1998-11-01,205
01820001,DGA,dga_web,Iquique,50,-20.2153,-70.1361,18,Costeras Tilviche-Loa,182,Pampas El Carmen Y De La Union,1984-08-01,2016-01-01,376
01051003,DGA,dga_web,Salar Huasco,3800,-20.2761,-68.8861,10,Altiplanicas,105,Salar Del Huasco,1981-03-01,1982-06-01,15
01050010,DGA,dga_web,Sillillica,3840,-20.3219,-68.8936,10,Altiplanicas,105,Salar Del Huasco,2011-12-01,2016-01-01,46
01700008,DGA,dga_web,Esmeralda,1115,-20.4842,-69.3814,17,Pampa Del Tamarugal,170,Pampa Del Tamarugal,1966-09-01,1972-12-01,35
01700009,DGA,dga_web,Coposa,3760,-20.7086,-68.6942,17,Pampa Del Tamarugal,170,Pampa Del Tamarugal,1982-12-01,2015-11-01,254
02113005,DGA,dga_web,Guatacondo Dga,2460,-20.9272,-69.0456,21,Rio Loa,211,Loa Medio (Entre R.  Salado Y Q. De Barrera),1977-09-01,2016-01-01,459
01770001,DGA,dga_web,Copaquire,3540,-20.9303,-68.8922,17,Pampa Del Tamarugal,177,Quebrada De Chacarilla,1977-09-01,2011-04-01,348
02113001,DGA,dga_web,Rio Huatacondo En Copaquire,3540,-20.9333,-68.8833,21,Rio Loa,211,Loa Medio (Entre R.  Salado Y Q. De Barrera),2011-06-01,2016-01-01,56
01080001,DGA,dga_web,Ujina,4300,-20.9714,-68.6275,10,Altiplanicas,108,Salar De Michincha,1974-01-01,2015-11-01,386
01080002,DGA,dga_web,Collahuasi,4250,-20.9961,-68.8019,10,Altiplanicas,108,Salar De Michincha,1971-11-01,1991-08-01,228
02000001,DGA,dga_web,Ollague,3700,-21.2233,-68.2494,20,Fronterizas Salar Michincha-R.Loa,200,Salar De Ollague,1971-11-01,2015-11-01,339
02020001,DGA,dga_web,Cebollar,3730,-21.5311,-68.3386,20,Fronterizas Salar Michincha-R.Loa,202,Salar De Ascotan,1975-10-01,2006-12-01,317
02101003,DGA,dga_web,Lequena,3320,-21.6553,-68.6611,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1973-11-01,2015-11-01,501
02101001,DGA,dga_web,Rio Loa Antes Represa Lequena,3315,-21.6558,-68.6622,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),2001-12-01,2016-05-01,172
02112008,DGA,dga_web,Quillagua,802,-21.6603,-69.5358,21,Rio Loa,211,Loa Medio (Entre R.  Salado Y Q. De Barrera),1970-07-01,2015-11-01,502
02020002,DGA,dga_web,Ascotan,3970,-21.7253,-68.2756,20,Fronterizas Salar Michincha-R.Loa,202,Salar De Ascotan,1974-08-01,2015-11-01,441
02111004,DGA,dga_web,Tranque Sloman,985,-21.8506,-69.5139,21,Rio Loa,211,Loa Medio (Entre R.  Salado Y Q. De Barrera),1996-03-01,2004-12-01,106
02102005,DGA,dga_web,Quinchamale,3080,-21.9053,-68.5964,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1995-06-01,2015-11-01,244
02103007,DGA,dga_web,San Pedro De Conchi,3217,-21.9333,-68.5364,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1970-02-01,1993-04-01,271
02103008,DGA,dga_web,Parshall N 2,3318,-21.9428,-68.5175,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1969-04-01,2015-09-01,531
02104007,DGA,dga_web,Conchi Viejo,3491,-21.95,-68.7239,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1973-07-01,2015-11-01,453
02103009,DGA,dga_web,Ojos San Pedro,3800,-21.9706,-68.3128,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1969-03-01,2015-11-01,469
02103014,DGA,dga_web,Rio Siloli Antes B.T. Fcab,4000,-22.0103,-68.0269,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),2012-11-01,2015-10-01,32
02103012,DGA,dga_web,Silala,4305,-22.0139,-68.0289,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),2001-01-01,2015-11-01,178
02104008,DGA,dga_web,Conchi Embalse,3010,-22.025,-68.6242,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1967-09-01,2015-10-01,491
02104009,DGA,dga_web,Conchi Muro Embalse,3000,-22.0267,-68.6208,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1978-02-01,1991-12-01,158
02103010,DGA,dga_web,Inacaliri,4040,-22.0278,-68.0661,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1969-02-01,2015-11-01,548
02104002,DGA,dga_web,Rio Loa En Salida Embalse Conchi,2950,-22.0278,-68.6208,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),2012-02-01,2015-11-01,45
02210002,DGA,dga_web,Tocopilla,150,-22.0797,-70.1897,22,Costeras R.Loa-Q.Caracoles,221,Costeras Entre Q. Iquine Y Q.Tocopilla (Inclusive),1994-06-01,2016-05-01,264
02105014,DGA,dga_web,Cupo,3370,-22.1147,-68.3167,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1978-11-01,2015-11-01,436
02105016,DGA,dga_web,Linzor,4100,-22.2297,-68.0228,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1973-11-01,2015-11-01,466
02105015,DGA,dga_web,Turi,3070,-22.2408,-68.2881,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1981-01-01,1993-05-01,145
02105017,DGA,dga_web,Toconce,3310,-22.2592,-68.1733,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1972-03-01,2015-11-01,521
02105018,DGA,dga_web,Ayquina,3031,-22.2753,-68.3183,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1967-09-01,2015-11-01,560
02105001,DGA,dga_web,Rio Salado A. J. Curti,3080,-22.2792,-68.2428,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),2012-04-01,2013-07-01,16
02105019,DGA,dga_web,Sifon Ayquina,3000,-22.2833,-68.3497,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1975-07-01,1977-12-01,30
02105020,DGA,dga_web,Salado Embalse,3200,-22.2856,-68.2028,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1975-10-01,2016-05-01,468
02105002,DGA,dga_web,Rio Salado En Sifon Ayquina,2980,-22.2894,-68.3447,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),2001-11-01,2015-11-01,168
02105021,DGA,dga_web,Caspana,3260,-22.3367,-68.2122,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1971-01-01,2008-12-01,440
02104010,DGA,dga_web,Chiu-Chiu,2524,-22.3378,-68.6367,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1974-08-01,2015-11-01,488
02105022,DGA,dga_web,El Tatio,4370,-22.3711,-68.0133,21,Rio Loa,210,Rio Loa Alto (Bajo Junta Rio Salado),1977-06-01,2016-05-01,442
02112009,DGA,dga_web,Coya Sur,1250,-22.3939,-69.6225,21,Rio Loa,211,Loa Medio (Entre R.  Salado Y Q. De Barrera),1974-06-01,1991-06-01,201
02110013,DGA,dga_web,Calama,2300,-22.4494,-68.9044,21,Rio Loa,211,Loa Medio (Entre R.  Salado Y Q. De Barrera),1965-02-01,2016-05-01,558
02510007,DGA,dga_web,Rio Grande,3250,-22.6522,-68.1658,25,Salar De Atacama,251,Rio San Pedro,1977-01-01,2015-11-01,462
02700001,DGA,dga_web,Sierra Gorda,1616,-22.8892,-69.3219,27,Quebrada Caracoles,270,Quebrada Caracoles Bajo Junta Quebrada El Buitre,1994-09-01,2016-03-01,246
02510006,DGA,dga_web,San Pedro De Atacama,2450,-22.9053,-68.2003,25,Salar De Atacama,251,Rio San Pedro,1959-01-01,2015-11-01,407
02500016,DGA,dga_web,Toconao Experimental,2500,-23.1889,-67.9978,25,Salar De Atacama,250,Salar De Atacama,1975-11-01,2009-02-01,383
02500015,DGA,dga_web,Toconao Reten,2460,-23.1936,-68.0094,25,Salar De Atacama,250,Salar De Atacama,1975-01-01,1991-01-01,193
02500021,DGA,dga_web,Talabre,3300,-23.3125,-67.8878,25,Salar De Atacama,250,Salar De Atacama,1995-08-01,2015-11-01,238
02710002,DGA,dga_web,Baquedano,1032,-23.3336,-69.8397,27,Quebrada Caracoles,271,Q. Caracoles Entre Quebrada El Buitre Y  Salar Del Carmen,1975-04-01,2016-05-01,419
02500017,DGA,dga_web,Camar,2700,-23.4069,-67.9631,25,Salar De Atacama,250,Salar De Atacama,1979-01-01,2015-11-01,443
02240000,DGA,dga_web,Liceo CientÍFico Humanista La Chimba,0,-23.5544,-70.3933,22,Costeras R.Loa-Q.Caracoles,224,Costeras Entre Qs. Chacaya Y Caracoles (Incl.),2015-05-01,2016-05-01,13
02500019,DGA,dga_web,Socaire,3251,-23.5869,-67.8925,25,Salar De Atacama,250,Salar De Atacama,1974-08-01,2015-11-01,485
02710003,DGA,dga_web,Antofagasta,50,-23.5975,-70.3867,27,Quebrada Caracoles,271,Q. Caracoles Entre Quebrada El Buitre Y  Salar Del Carmen,1978-01-01,2016-05-01,459
02500020,DGA,dga_web,Peine,2460,-23.6842,-68.0581,25,Salar De Atacama,250,Salar De Atacama,1974-11-01,2015-11-01,488
02900000,DGA,dga_web,Universidad De Antofagasta,0,-23.7017,-70.4208,29,Qs.Entre Q. La Negra Y Q. Pan De Azucar,290,Quebradas Entre Quebrada La Negra Y Q. De Remedios,2015-05-01,2016-05-01,12
02640001,DGA,dga_web,Imilac,3000,-24.1631,-68.7828,26,Endorreicas Salar Atacama-Vertiente Pacifico,264,Pampa Colorado,1972-11-01,1977-04-01,54
02660001,DGA,dga_web,Monturaqui,3430,-24.3414,-68.4353,26,Endorreicas Salar Atacama-Vertiente Pacifico,266,Pampa De Socompa,1974-11-01,1979-12-01,62
02942001,DGA,dga_web,Aguas Verdes,1560,-25.4,-69.9633,29,Costeras Entre Q. La Negra Y Q. Pan De Azucar,294,Quebrada De Taltal,1987-09-01,2015-11-01,328
02943002,DGA,dga_web,Tal-Tal (Dcp),0,-25.4033,-70.4797,29,Qs.Entre Q. La Negra Y Q. Pan De Azucar,294,Quebrada De Taltal,2015-05-01,2016-05-01,13
02943001,DGA,dga_web,Tal-Tal,9,-25.4047,-70.4819,29,Costeras Entre Q. La Negra Y Q. Pan De Azucar,294,Quebrada De Taltal,1971-10-01,2015-09-01,402
02960001,DGA,dga_web,Sierra Overa,1900,-25.78,-69.8881,29,Costeras Entre Q. La Negra Y Q. Pan De Azucar,296,Quebrada De La Cachina,1986-12-01,1988-06-01,19
03210001,DGA,dga_web,Las Vegas,2250,-26.6781,-69.6656,32,Rio Salado,321,Quebrada Del Chanaral,1984-01-01,2015-12-01,375
03340001,DGA,dga_web,Caldera,15,-27.0692,-70.8156,33,Costeras E Islas R.Salado-R.Copiapo,334,Costeras Entre Quebrada Del Morado Y Rio Copiapo,1992-03-01,2015-12-01,286
03441001,DGA,dga_web,Pastos Grandes,2260,-27.1142,-69.5642,34,Rio Copiapo,344,Quebrada Paipote,1966-08-01,2015-12-01,578
03450004,DGA,dga_web,Copiapo,385,-27.3772,-70.3308,34,Rio Copiapo,345,R.  Copiapo Bajo,1971-01-01,2016-05-01,540
03431004,DGA,dga_web,Elibor Campamento,750,-27.7167,-70.1953,34,Rio Copiapo,343,R.  Copiapo Medio,1978-01-01,2015-12-01,456
03431001,DGA,dga_web,Rio Copiapo En La Puerta,915,-27.8044,-70.1269,34,Rio Copiapo,343,R.  Copiapo Medio,2010-10-01,2015-12-01,60
03430007,DGA,dga_web,Los Loros,940,-27.8317,-70.1119,34,Rio Copiapo,343,R.  Copiapo Medio,1967-09-01,2015-12-01,543
03404002,DGA,dga_web,Jorquera En La Guardia,2000,-27.8364,-69.755,34,Rio Copiapo,340,Rio Jorquera,1966-10-01,2015-12-01,579
03604001,DGA,dga_web,El Totoral,150,-27.9022,-70.9575,36,Q.Totoral Y Costeras Hasta Q.Carrizal,360,Quebrada Totoral,1987-02-01,2015-12-01,347
03430006,DGA,dga_web,Lautaro Embalse,1110,-27.9783,-70.0033,34,Rio Copiapo,343,R.  Copiapo Medio,1930-05-01,2015-12-01,684
03430003,DGA,dga_web,Rio Copiapo En Pastillo,1300,-28.0003,-69.9747,34,Rio Copiapo,343,R.  Copiapo Medio,2013-04-01,2015-12-01,30
03701001,DGA,dga_web,Canto De Agua,330,-28.0992,-70.7811,37,Quebrada Carrizal Y Costeras Hasta R. Huasco,370,Quebradas Carrizal Y Carrizalillo,1987-02-01,2015-12-01,333
03421004,DGA,dga_web,Manflas,1410,-28.1336,-69.975,34,Rio Copiapo,342,Rio Manflas,1966-07-01,2015-12-01,576
03414002,DGA,dga_web,Iglesia Colorada,1550,-28.1572,-69.8808,34,Rio Copiapo,341,Rio Pulido,1988-06-01,2015-12-01,329
03412001,DGA,dga_web,Torin En El Potro,2800,-28.2767,-69.7481,34,Rio Copiapo,341,Rio Pulido,1990-09-01,1992-08-01,13
03826002,DGA,dga_web,Huasco,15,-28.4669,-71.2214,38,Rio Huasco,382,Rio Huasco,1976-01-01,1992-12-01,201
03826003,DGA,dga_web,Huasco Bajo,50,-28.4725,-71.1931,38,Rio Huasco,382,Rio Huasco,1993-01-01,2015-12-01,272
03825004,DGA,dga_web,Freirina,100,-28.5072,-71.0806,38,Rio Huasco,382,Rio Huasco,1987-05-01,2015-12-01,320
03823004,DGA,dga_web,La Compaia (Vallenar),430,-28.5761,-70.8081,38,Rio Huasco,382,Rio Huasco,1993-02-01,2015-12-01,275
03823003,DGA,dga_web,Vallenar Dga,420,-28.5861,-70.7397,38,Rio Huasco,382,Rio Huasco,1972-01-01,2016-04-01,520
03823002,DGA,dga_web,Vallenar Dmc,535,-28.5936,-70.7572,38,Rio Huasco,382,Rio Huasco,1978-01-01,1983-07-01,63
03820004,DGA,dga_web,Santa Juana,560,-28.6672,-70.6625,38,Rio Huasco,382,Rio Huasco,1961-08-01,2015-12-01,629
03820001,DGA,dga_web,Rio Huasco En Algodones,750,-28.7306,-70.5067,38,Rio Huasco,382,Rio Huasco,2003-10-01,2016-05-01,147
03804007,DGA,dga_web,Junta Del Carmen,770,-28.7539,-70.4817,38,Rio Huasco,380,Rio Transito,1948-05-01,2015-12-01,811
03806002,DGA,dga_web,El Transito,1100,-28.8731,-70.2822,38,Rio Huasco,380,Rio Transito,1993-01-01,2016-05-01,276
03815004,DGA,dga_web,San Felix,1150,-28.9311,-70.4614,38,Rio Huasco,381,Rio Del Carmen,1969-07-01,2015-12-01,540
03802006,DGA,dga_web,Conay En Albaricoque,1600,-28.9519,-70.1106,38,Rio Huasco,380,Rio Transito,1999-01-01,2015-12-01,204
03940001,DGA,dga_web,Domeiko,780,-28.9544,-70.8936,39,Costeras E Islas Entre R.Huasco Y Cuarta Region,394,Q. Chanaral,1994-06-01,2015-12-01,259
03802005,DGA,dga_web,Conay,1450,-28.975,-70.1533,38,Rio Huasco,380,Rio Transito,1965-01-01,2015-12-01,588
03804005,DGA,dga_web,El Parral,1400,-28.9797,-70.1986,38,Rio Huasco,380,Rio Transito,1993-02-01,2015-12-01,268
03802004,DGA,dga_web,Los Tambos,1400,-28.9817,-70.1881,38,Rio Huasco,380,Rio Transito,1959-01-01,1992-12-01,372
03804006,DGA,dga_web,El Corral,1820,-29.1383,-70.3778,38,Rio Huasco,380,Rio Transito,1995-04-01,2015-12-01,245
04120001,DGA,dga_web,El Trapiche,300,-29.3731,-71.1181,41,Rio Los Choros,412,Q. Los Choros Entre Q. Del Pelicano Y Desembocadura,1979-01-01,2015-12-01,440
04334001,DGA,dga_web,Fundo San Antonio,260,-29.8369,-71.1044,43,Rio Elqui,433,R. Elqui Bajo,1961-11-01,1963-12-01,21
04306002,DGA,dga_web,Huanta,1240,-29.8478,-70.3847,43,Rio Elqui,430,Rio Turbio,1989-04-01,2015-12-01,321
04335002,DGA,dga_web,La Serena (Escuela Agricola),15,-29.9061,-71.2556,43,Rio Elqui,433,R. Elqui Bajo,1971-01-01,2015-12-01,539
04308001,DGA,dga_web,Rio Turbio En Varillar,890,-29.9458,-70.5328,43,Rio Elqui,430,Rio Turbio,2014-11-01,2015-12-01,13
04331004,DGA,dga_web,Molino Yaco,1550,-29.9519,-70.28,43,Rio Elqui,433,R. Elqui Bajo,1958-09-01,1965-12-01,88
04302001,DGA,dga_web,Rio Toro Antes Junta Rio La Laguna,2165,-29.9711,-70.0928,43,Rio Elqui,430,Rio Turbio,2014-11-01,2015-12-01,13
04302014,DGA,dga_web,Juntas,2150,-29.9769,-70.0944,43,Rio Elqui,430,Rio Turbio,1990-01-01,2015-12-01,292
04308003,DGA,dga_web,Rivadavia,820,-29.9772,-70.5617,43,Rio Elqui,430,Rio Turbio,1937-01-01,2015-12-01,811
04323007,DGA,dga_web,Almendral,370,-29.9822,-70.9186,43,Rio Elqui,432,R. Elqui Medio,1958-09-01,2015-12-01,627
04320001,DGA,dga_web,Rio Elqui En Algarrobal,760,-29.9953,-70.5867,43,Rio Elqui,432,R. Elqui Medio,2011-01-01,2016-05-01,63
04321001,DGA,dga_web,Puclaro Embalse,460,-29.9964,-70.8556,43,Rio Elqui,432,R. Elqui Medio,1962-08-01,1966-12-01,51
04400002,DGA,dga_web,Pan De Azucar,100,-30.0022,-71.2592,44,Costeras Entre Elqui Y Limari,440, E.  El Culebron - Q. El Romeral (Incl.),1978-09-01,1993-09-01,144
04320003,DGA,dga_web,Vicua (Inia),730,-30.0567,-70.7167,43,Rio Elqui,432,R. Elqui Medio,1971-01-01,2015-12-01,539
04314003,DGA,dga_web,Monte Grande,1120,-30.0894,-70.4939,43,Rio Elqui,431,Rio Claro,1958-09-01,2015-12-01,671
04311003,DGA,dga_web,Pisco Elqui Dmc,1250,-30.1217,-70.4933,43,Rio Elqui,431,Rio Claro,1977-01-01,2015-12-01,451
04313003,DGA,dga_web,Cochiguaz,1560,-30.1414,-70.4047,43,Rio Elqui,431,Rio Claro,1989-04-01,2015-12-01,321
04311004,DGA,dga_web,Los Nichos,1330,-30.1472,-70.4983,43,Rio Elqui,431,Rio Claro,1977-01-01,2015-12-01,445
04311005,DGA,dga_web,La Ortiga,1560,-30.1939,-70.4819,43,Rio Elqui,431,Rio Claro,1979-01-01,2015-12-01,442
04301005,DGA,dga_web,La Laguna Embalse,3160,-30.2033,-70.0422,43,Rio Elqui,430,Rio Turbio,1964-01-01,2015-12-01,621
04502005,DGA,dga_web,Hurtado,1100,-30.2867,-70.6961,45,Rio Limari,450,Rio Hurtado,1943-01-01,2015-12-01,860
04410001,DGA,dga_web,Cerrillos Pobres,150,-30.2964,-71.3881,44,Costeras Entre Elqui Y Limari,441,Q. Camarones (Incl. - R. Limari,1961-08-01,1970-04-01,84
04502004,DGA,dga_web,La Cortadera,920,-30.3503,-70.77,45,Rio Limari,450,Rio Hurtado,1967-06-01,1973-11-01,75
04501004,DGA,dga_web,Las Breas,1600,-30.3694,-70.6131,45,Rio Limari,450,Rio Hurtado,1943-05-01,1977-12-01,293
04503003,DGA,dga_web,Pichasca,725,-30.3922,-70.8678,45,Rio Limari,450,Rio Hurtado,1946-05-01,2015-12-01,828
04503002,DGA,dga_web,Samo Alto,600,-30.4094,-70.9386,45,Rio Limari,450,Rio Hurtado,1968-06-01,1989-03-01,234
04501003,DGA,dga_web,Pabellon,1920,-30.4111,-70.5544,45,Rio Limari,450,Rio Hurtado,1968-05-01,2015-12-01,570
04502003,DGA,dga_web,Estancia Chacay,1380,-30.4453,-70.7114,45,Rio Limari,450,Rio Hurtado,1968-06-01,1971-07-01,33
04506006,DGA,dga_web,Bocatoma Canal Alimentador,450,-30.4806,-71.0667,45,Rio Limari,450,Rio Hurtado,1951-01-01,1964-10-01,150
04506007,DGA,dga_web,Recoleta Embalse,350,-30.5069,-71.0997,45,Rio Limari,450,Rio Hurtado,1943-05-01,2015-12-01,823
04551004,DGA,dga_web,Ovalle (Escuela Agricola),340,-30.5528,-71.1642,45,Rio Limari,455,Rio Limari,1980-01-01,1983-04-01,40
04551005,DGA,dga_web,Ovalle Dga,220,-30.6006,-71.2,45,Rio Limari,455,Rio Limari,1971-02-01,2015-12-01,534
04552002,DGA,dga_web,La Torre,120,-30.6164,-71.3742,45,Rio Limari,455,Rio Limari,1936-06-01,2015-12-01,829
04540005,DGA,dga_web,Sotaqui,280,-30.6306,-71.1194,45,Rio Limari,454,Rio Grande Bajo (Entre Embalse Paloma Y Rio Hurtado),1954-05-01,2015-12-01,732
04557001,DGA,dga_web,Salala,100,-30.6783,-71.53,45,Rio Limari,455,Rio Limari,1968-10-01,1977-08-01,100
04524001,DGA,dga_web,Monte Patria,445,-30.6914,-70.9608,45,Rio Limari,452,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma),1970-03-01,1989-03-01,180
04540006,DGA,dga_web,Paloma Embalse,320,-30.6958,-71.0361,45,Rio Limari,454,Rio Grande Bajo (Entre Embalse Paloma Y Rio Hurtado),1943-05-01,2015-12-01,863
04523004,DGA,dga_web,Puntilla San Juan,430,-30.7025,-70.9178,45,Rio Limari,452,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma),1965-01-01,1978-12-01,168
04522003,DGA,dga_web,Rapel,870,-30.7211,-70.7753,45,Rio Limari,452,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma),1969-01-01,2015-12-01,560
04520005,DGA,dga_web,Los Molles Bocatoma,2600,-30.7439,-70.4175,45,Rio Limari,452,R. Grande Medio (Arriba Junta R. Rapel Y R. Guatulame O Muro Emb. Paloma),1984-01-01,1992-04-01,62
04515004,DGA,dga_web,El Maiten,1350,-30.8058,-70.5939,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1958-11-01,1974-12-01,176
04537003,DGA,dga_web,El Tome,420,-30.8178,-70.9706,45,Rio Limari,453,R. Guatulame (Muro Embalse Paloma),1966-01-01,2015-12-01,595
04555001,DGA,dga_web,Punitaqui,280,-30.8278,-71.25,45,Rio Limari,455,Rio Limari,1961-08-01,2015-12-01,634
04515005,DGA,dga_web,Pedregal,880,-30.8539,-70.7078,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1967-01-01,1989-03-01,258
04513004,DGA,dga_web,Caren,740,-30.8547,-70.7708,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1943-05-01,2015-08-01,816
04554003,DGA,dga_web,La Placilla,600,-30.8883,-71.3075,45,Rio Limari,455,Rio Limari,1989-05-01,2015-12-01,316
04515007,DGA,dga_web,Ramadilla,1250,-30.8933,-70.6511,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1937-05-01,1964-12-01,320
04610001,DGA,dga_web,Pea Blanca,360,-30.9,-71.5503,46,Costeras Entre R.Limari Y R.Choapa,461,E.  El Teniente Y E. El Almendro (Incl.),1989-06-01,2015-12-01,313
04513003,DGA,dga_web,Tulahuen,1020,-30.9669,-70.7639,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1949-05-01,2015-12-01,787
04535001,DGA,dga_web,Cogoti Embalse,740,-31.0078,-71.0856,45,Rio Limari,453,R. Guatulame (Muro Embalse Paloma),1936-01-01,2015-12-01,882
04511002,DGA,dga_web,Rio Grande En Las Ramadas,1380,-31.0117,-70.5811,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),2011-06-01,2016-05-01,60
04512002,DGA,dga_web,Tascadero,1230,-31.0153,-70.6664,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1961-01-01,2015-12-01,639
04511003,DGA,dga_web,Las Ramadas,1380,-31.0181,-70.5858,45,Rio Limari,451,Rio Grande Alto (Hasta Arriba Junta Rio Rapel),1943-05-01,2015-12-01,861
04531002,DGA,dga_web,Rio Cogoti Entrada Embalse Cogoti,670,-31.0325,-71.0403,45,Rio Limari,453,Rio Huatulame (Muro Embalse Paloma),2015-02-01,2016-05-01,16
04531003,DGA,dga_web,Cogoti 18,840,-31.0836,-70.95,45,Rio Limari,453,R. Guatulame (Muro Embalse Paloma),1943-01-01,2015-12-01,862
04530001,DGA,dga_web,Rio Cogoti En Fraguita,1065,-31.1119,-70.885,45,Rio Limari,453,R. Guatulame (Muro Embalse Paloma),2014-11-01,2016-05-01,18
04532006,DGA,dga_web,Combarbala,870,-31.1736,-71.0008,45,Rio Limari,453,R. Guatulame (Muro Embalse Paloma),1977-01-01,2015-12-01,466
04732001,DGA,dga_web,La Canela Dmc,290,-31.3986,-71.4569,47,Rio Choapa,473,Rio Choapa Bajo (Entre Rio Illapel Y Desembocadura),1973-01-01,2015-12-01,509
04721001,DGA,dga_web,Rio Illapel En Las Burras,1079,-31.5069,-70.8125,47,Rio Choapa,472,Rio Illapel,2014-06-01,2015-12-01,15
04721002,DGA,dga_web,Las Burras,1150,-31.5331,-70.8211,47,Rio Choapa,472,Rio Illapel,1989-06-01,2015-12-01,318
04722001,DGA,dga_web,Santa Virginia,980,-31.5503,-70.8353,47,Rio Choapa,472,Rio Illapel,1931-05-01,1989-03-01,408
04723002,DGA,dga_web,Huintil,650,-31.5669,-70.9817,47,Rio Choapa,472,Rio Illapel,1930-01-01,2015-12-01,715
